,Date,Team,Acquired,Relinquished,Notes
23,1970-01-28,Lions,• Dave Haverdick,,1970 NFL draft 13th round pick (#331 overall)
24,1970-01-28,Lions,• Charles Brown / Charlie Brown (c),,1970 NFL draft 14th round pick (#357 overall)
25,1970-01-28,Lions,• Bob Haney,,1970 NFL draft 15th round pick (#383 overall)
1,1970-01-28,Lions,• Jerry Todd,,1970 NFL draft 16th round pick (#409 overall)
2,1970-01-28,Lions,• Jim Marshall (b),,1970 NFL draft 17th round pick (#435 overall)
3,1970-03-02,Lions,• Bill Cortis / Bill Cotis,,signed
4,1970-03-02,Lions,• Len Persin,,signed
5,1970-04-23,Lions,• Jesse Marshall / Jim Marshall (b)?,,signed
6,1970-04-23,Lions,• Ray Parson,,signed second round pick
7,1970-05-01,Lions,,• Bill Swain,player became a free agent
8,1970-05-08,Lions,,• William Gambrill / Bill Gambrill / Bill Gambrell / Billy Gambrell,released
9,1970-05-11,Lions,• Len Persin,• 1971 tenth round pick (#256-Tom Bailey (b)),trade with Eagles
10,1970-06-09,Lions,• Wayne Walker (Harrison),,signed
11,1970-06-24,Lions,• Jim Mitchell,,signed third round pick
12,1970-06-24,Lions,• Ray Parson,,signed second round pick
13,1970-06-24,Lions,• Steve Owens,,signed first round pick
14,1970-06-30,Lions,,• Garo Yepremian,released (date approximate)
15,1970-07-01,Lions,,• Bill Malinchak,released (date approximate)
16,1970-08-05,Lions,• Bill Swain,,re-signed free agent
17,1970-08-05,Lions,• Bobby Williams (b. 1942-02-28),,signed
18,1970-08-05,Lions,• Mel Farr Sr.,,re-signed
19,1970-08-05,Lions,• Paul Naumoff,,re-signed
20,1970-08-10,Lions,,• Bill Cortis / Bill Cotis,waived
21,1970-08-10,Lions,,• Jerry Todd,waived
22,1970-08-10,Lions,,• Larry Martin,waived
23,1970-08-10,Lions,• Glen Keppy / Glenn Keppy,,claimed off waivers (from Steelers)
24,1970-08-11,Lions,• Mike Wegner / Mike Weger,,signed
25,1970-08-26,Lions,• Chuck Hughes,• Robert Parker (a) / Bob Parker,trade with Eagles
1,1970-08-27,Lions,,• Eugene Wren / Gene Wren,lost off waivers (to Saints)
2,1970-09-03,Lions,• Chuck Burgoon,,claimed off waivers (from Vikings)
3,1970-09-09,Lions,,• Chuck Burgoon,released
4,1970-09-09,Lions,• 1971 sixth round pick (#150-Frank Harris),• Denis Moore,trade with Eagles
5,1970-09-09,Lions,,• Jerry DePoyster,waived
6,1970-09-15,Lions,,• Steve Owens,surgery on shoulder (out indefinitely) (date approximate)
7,1970-09-15,Lions,,• Tom Nowatzke,waived
8,1970-09-16,Lions,,• Dave Haverdick,waived
9,1970-09-16,Lions,,• Ken Geddes,waived
10,1970-09-16,Lions,,• Rocky Rasley,waived
11,1970-10-06,Lions,• 1971 second round pick (possibly #30-Dave Thompson),• Larry Watkins,trade with Eagles
12,1970-10-16,Lions,• Earl McCullouch,,"""activated"""
13,1970-10-16,Lions,• Phil Odle,,signed to taxi squad
14,1970-12-23,Lions,,• Dave Haverdick,"""deactivated"""
15,1970-12-23,Lions,• Joe Robb,,"""activated"""
16,1971-01-28,Lions,• 1971 second round pick (possibly #30-Dave Thompson)  • 1972 second round pick (#40-Pat Sullivan)  • 1972 third round pick (#65-Ken Sanders),• Greg Barton,trade with Eagles
17,1971-01-28,Lions,• Bob Bell,,1971 NFL draft first round pick (#21 overall)
18,1971-01-28,Lions,• Charlie Weaver,,1971 NFL draft second round pick (#48 overall)
19,1971-01-28,Lions,• Dave Thompson,,1971 NFL draft second round pick (#30 overall)
20,1971-01-28,Lions,• Al Clark (a),,1971 NFL draft third round pick (#72 overall)
21,1971-01-28,Lions,• Larry Woods,,1971 NFL draft fourth round pick (#100 overall)
22,1971-01-28,Lions,• Pete Newell,,1971 NFL draft fifth round pick (#125 overall)
23,1971-01-28,Lions,• Frank Harris,,1971 NFL draft sixth round pick (#150 overall)
24,1971-01-28,Lions,• Herman Franklin,,1971 NFL draft sixth round pick (#152 overall)
25,1971-01-28,Lions,• Brownie Wheless,,1971 NFL draft seventh round pick (#177 overall)
1,1971-01-29,Lions,• Ken Lee,,1971 NFL draft eighth round pick (#204 overall)
2,1971-01-29,Lions,• Mickey Zofko,,1971 NFL draft ninth round pick (#229 overall)
3,1971-01-29,Lions,• Phil Webb,,1971 NFL draft eleventh round pick (#281 overall)
4,1971-01-29,Lions,• Bill Pilconis,,1971 NFL draft twelfth round pick (#308 overall)
5,1971-01-29,Lions,• David Abercrombie,,1971 NFL draft 13th round pick (#332 overall)
6,1971-01-29,Lions,• Tom Lorenz,,1971 NFL draft 14th round pick (#360 overall)
7,1971-01-29,Lions,• Ed Coates / Eddie Coates,,1971 NFL draft 15th round pick (#385 overall)
8,1971-01-29,Lions,• Tom Kutchinski,,1971 NFL draft 16th round pick (#411 overall)
9,1971-01-29,Lions,• Gordon Jolley,,1971 NFL draft 17th round pick (#436 overall)
10,1971-04-09,Lions,• Frank Harris,,signed sixth round pick
11,1971-05-07,Lions,• Carl Cunningham,• Roger Shoals / Rodger Shoals,trade with Broncos
12,1971-05-21,Lions,• Bob Bell,,signed first round pick
13,1971-05-21,Lions,• Charlie Weaver,,signed second round pick
14,1971-05-21,Lions,• Dave Thompson,,signed second round pick
15,1971-07-01,Lions,,• Gordon Jolley,released
16,1971-07-01,Lions,• Al Barnes,• draft pick (?-?),trade with Cowboys (date approximate)
17,1971-07-01,Lions,• Joe Schmidt (Paul),,"re-signed as head coach to a 3-year, estimated $60K/year contract through 1973 (date approximate)"
18,1971-07-07,Lions,• Mike Lucci,,re-signed to a 4-year contract
19,1971-07-14,Lions,,• Bill Mitchell,waived-injured
20,1971-07-14,Lions,,• Bill Pilconis,waived-injured
21,1971-07-14,Lions,,• Bob Zins,waived-injured
22,1971-07-14,Lions,,• David Abercrombie,waived-injured
23,1971-07-14,Lions,,• Herman Franklin,waived-injured
24,1971-07-14,Lions,,• Phil Webb,waived-injured
25,1971-07-14,Lions,,• Tom Lorenz,waived-injured
1,1971-07-14,Lions,,• Wilson Bowie,waived-injured
2,1971-07-25,Lions,• John Redebaugh / John Redebough,• conditional tenth round pick (not exercised),trade with Bills
3,1971-07-25,Lions,• Mel Farr Sr.,,re-signed
4,1971-07-27,Lions,• Ron Jessie,• 1972 fourth round pick (#93-Charles Zapiel),trade with Cowboys
5,1971-07-31,Lions,• Charlie Sanders (Alvin),,signed
6,1971-08-10,Lions,,• John Wright (W.),retired
7,1971-08-16,Lions,• 1973 fourth round pick (#81-Mike Hennigan),• Carl Cunningham,trade with Saints
8,1971-08-16,Lions,• Jim Ward (Edgar Harold),• Carl Cunningham,trade with Saints
9,1971-08-17,Lions,,• Jim Ward (Edgar Harold),returned to Saints (failed physical)
10,1971-08-18,Lions,,• Phil Odle,waived (date approximate)
11,1971-09-01,Lions,• Dick Evey,• 1972 fifth round pick (#120-Bob Childs / Bobby Childs),trade with Rams
12,1971-09-01,Lions,,• Dave Haverdick,waived (date approximate)
13,1971-09-09,Lions,,• Bob Bergum,waived
14,1971-09-09,Lions,,• Don Fitzgerald,waived
15,1971-09-09,Lions,,• Jay Bachman,waived
16,1971-09-09,Lions,,• John Redebaugh / John Redebough,waived
17,1971-09-09,Lions,,• Larry Woods,waived
18,1971-09-09,Lions,,• Rocky Rasley,waived
19,1971-09-09,Lions,• Paul Gipson,• 1972 second round pick (#40-Pat Sullivan OR #41-Steve Okoniewski),trade with Falcons
20,1971-09-09,Lions,,• Dan Goich / Danny Goich,lost off waivers (to Colts)
21,1971-09-13,Lions,,• Mike Lorenz (a),"""acquired by Vikings"""
22,1971-09-14,Lions,,• Frank Harris,waived
23,1971-09-14,Lions,,• George Hoey,waived
24,1971-09-14,Lions,,• Mickey Zofko,waived
25,1971-09-14,Lions,,• Alex Karras,waived
1,1971-09-20,Lions,• Bobby Williams (b. 1942-02-28),,signed to taxi squad
2,1971-09-20,Lions,• Larry Woods,,signed to taxi squad
3,1971-09-20,Lions,• Mickey Zofko,,signed to taxi squad
4,1971-09-20,Lions,• Nick Eddy,,signed to taxi squad
5,1971-09-20,Lions,• Paul Naumoff,,signed to taxi squad
6,1971-09-20,Lions,• Rocky Rasley,,signed to taxi squad
7,1971-09-20,Lions,• William Cottrell / Bill Cottrell,,signed to taxi squad
8,1971-09-29,Lions,• Bill Cappleman,• 1972 third round pick (#68-Tom Luken),trade with Eagles
9,1971-10-04,Lions,,• Mel Farr Sr.,placed on IR
10,1971-10-04,Lions,• Mickey Zofko,,"""activated"" (from taxi squad?)"
11,1971-10-22,Lions,,• Mike Lucci,fined $300 for being ejected from game
12,1971-10-24,Lions,,• Chuck Hughes,deceased
13,1971-10-29,Lions,• Al Barnes,,re-signed
14,1972-02-01,Lions,• Rudy Redmond  • Sonny Campbell  • 1973 fourth round pick (#91-Dick Jauron),• 1972 second round pick (#41-Steve Okoniewski),trade with Falcons
15,1972-02-01,Lions,• Herb Orvis,,1972 NFL draft first round pick (#16 overall)
16,1972-02-01,Lions,• Ken Sanders,,1972 NFL draft third round pick (#65 overall)
17,1972-02-01,Lions,• Charles Potts / Charlie Potts,,1972 NFL draft sixth round pick (#145 overall)
18,1972-02-01,Lions,• Charles Stoudmire,,1972 NFL draft seventh round pick (#172 overall)
19,1972-02-02,Lions,• Henry Stuckey,,1972 NFL draft eighth round pick (#197 overall)
20,1972-02-02,Lions,• Bill McClintock,,1972 NFL draft ninth round pick (#224 overall)
21,1972-02-02,Lions,• Jim Teal / Jimmy Teal,,1972 NFL draft tenth round pick (#249 overall)
22,1972-02-02,Lions,• Paul Bradley,,1972 NFL draft twelfth round pick (#301 overall)
23,1972-02-02,Lions,• John Kirschner,,1972 NFL draft 13th round pick (#328 overall)
24,1972-02-02,Lions,• Eric Kelley,,1972 NFL draft 14th round pick (#353 overall)
25,1972-02-02,Lions,• Steve Roach,,1972 NFL draft 15th round pick (#380 overall)
1,1972-02-02,Lions,• Leon Jenkins,,1972 NFL draft 16th round pick (#405 overall)
2,1972-02-02,Lions,• Mike Tyler,,1972 NFL draft 17th round pick (#432 overall)
3,1972-02-14,Lions,• Lee Bennett / Leon Bennett?,,hired as backfield coach
4,1972-03-03,Lions,• Herb Orvis,,"signed first round pick to a 1-year reported $30,000 contract"
5,1972-03-04,Lions,• Bill Yanchar/ Billy Yanchar,• 1973 draft pick (?-?),trade with Browns
6,1972-03-07,Lions,• Dick Veris / Dick Varis,,hired as assistant coach
7,1972-03-08,Lions,• Dick Voris,,hired as derensive specialist coach
8,1972-04-14,Lions,• Joe Schmiesing,• Ray Parson,trade with Cardinals
9,1972-04-21,Lions,• Greg Landry,,re-signed to a 3-year $400K+ contract
10,1972-05-16,Lions,• Gary Bergman,,signed to a 3-year contract
11,1972-06-06,Lions,• Larry Walton,,signed third round pick to a multi-year contract
12,1972-07-01,Lions,,• William Cottrell / Bill Cottrell,released (date approximate)
13,1972-07-01,Lions,• Gordon Jolley,,signed free agent (date approximate)
14,1972-07-01,Lions,• Jim Thrower / Jim Thower,,claimed off waivers (from Eagles) (date approximate)
15,1972-07-02,Lions,• Al Randolph,,signed free agent (date approximate)
16,1972-07-17,Lions,• Bill Munson,,"re-signed to a 4-year estimated $70,000/year contract"
17,1972-07-19,Lions,,• Gary Schultz,waived
18,1972-07-24,Lions,,• Charles Stoudmire,cut
19,1972-07-24,Lions,,• Willie Mitchell,cut
20,1972-07-27,Lions,• Jim Benien,• undisclosed draft pick (?-?),trade with Cowboys
21,1972-07-30,Lions,,• Dick Evey,waived
22,1972-07-31,Lions,• 1973 eighth round pick (#203-John Bledsoe),• Jerry Rush,trade with Browns
23,1972-07-31,Lions,• 1973 fifth round pick (?-?),• Jim Benien,trade with Patriots
24,1972-07-31,Lions,• draft pick (?-?),• John Bonlen / John Benlen / John Bonien / John Benien,trade with Patriots
25,1972-08-22,Lions,• 1973 third round pick (#75-Levi Johnson),• Al Clark (a),trade with Rams
1,1972-09-05,Lions,,• Rudy Redmond,released
2,1972-09-05,Lions,• John Hilton,• 1975 fifth round pick (#123-Willie McGee),trade with Redskins
3,1972-09-05,Lions,• Rick Ogle,• Paul Gipson,trade with Cardinals
4,1972-09-05,Lions,• Rick Ogle,• 1973 sixth round pick (#148-Phil Andre),trade with Cardinals
5,1972-09-12,Lions,,• Charles Brown / Charlie Brown (c),waived
6,1972-09-12,Lions,,• Henry Stuckey,waived
7,1972-09-12,Lions,,• Ken Lee,waived
8,1972-09-12,Lions,,• Nick Eddy,waived
9,1972-09-26,Lions,• Bob Tatareck,,claimed off waivers (from Bills)
10,1972-10-10,Lions,• Adrian Young,,signed free agent (date approximate)
11,1972-11-02,Lions,• Gene Hamlin,,signed free agent
12,1972-12-08,Lions,,• Larry Woods,placed on IR
13,1972-12-08,Lions,,• Steve Owens,placed on IR
14,1972-12-08,Lions,• John Gordon,,"""activated"""
15,1972-12-08,Lions,• Nick Eddy,,"""activated"""
16,1973-01-12,Lions,,• Joe Schmidt (Paul),resigned as head coach
17,1973-01-18,Lions,,• Wayne Walker (Harrison),retired
18,1973-01-24,Lions,,• Chuck Knox Sr.,resigned as assistant coach (date approximate)
19,1973-01-26,Lions,• Don McCafferty,,hired as head coach
20,1973-01-30,Lions,• 1973 first round pick (#17-Earnest Price)  • 1973 third round pick (#58-John Brady),• Craig Cotton  • 1973 first round pick (#19-Darryl Stingley),trade with Bears
21,1973-01-30,Lions,• Earnest Price / Ernie Price,,1973 NFL draft first round pick (#17 overall)
22,1973-01-30,Lions,• Leon Crosswhite,,1973 NFL draft second round pick (#44 overall)
23,1973-01-30,Lions,• Jim Laslavic,,1973 NFL draft third round pick (#71 overall)
24,1973-01-30,Lions,• John Brady,,1973 NFL draft third round pick (#58 overall)
25,1973-01-30,Lions,• Levi Johnson,,1973 NFL draft third round pick (#75 overall)
1,1973-01-30,Lions,• Dick Jauron,,1973 NFL draft fourth round pick (#91 overall)
2,1973-01-30,Lions,• Jim Hooks,,1973 NFL draft fourth round pick (#96 overall)
3,1973-01-30,Lions,• Mike Hennigan,,1973 NFL draft fourth round pick (#81 overall)
4,1973-01-30,Lions,• John Andrews (Vanderbilt),,1973 NFL draft seventh round pick (#175 overall)
5,1973-01-31,Lions,• Raymond Berry / Ray Berry (a),,hired as receivers coach
6,1973-01-31,Lions,• John Bledsoe,,1973 NFL draft eighth round pick (#203 overall)
7,1973-01-31,Lions,• Prentice McCray,,1973 NFL draft eighth round pick (#200 overall)
8,1973-01-31,Lions,• Ira Dean,,1973 NFL draft ninth round pick (#227 overall)
9,1973-01-31,Lions,• Ray Bonner,,1973 NFL draft tenth round pick (#252 overall)
10,1973-01-31,Lions,• Scott Freeman,,1973 NFL draft eleventh round pick (#279 overall)
11,1973-01-31,Lions,• Tom Scott (b. 1951-11-19),,1973 NFL draft twelfth round pick (#304 overall)
12,1973-01-31,Lions,• John Moss,,1973 NFL draft 13th round pick (#331 overall)
13,1973-01-31,Lions,• Jay Corey,,1973 NFL draft 14th round pick (#356 overall)
14,1973-01-31,Lions,• Larry Nickels,,1973 NFL draft 16th round pick (#408 overall)
15,1973-01-31,Lions,• Earl Belgrave,,1973 NFL draft 17th round pick (#435 overall)
16,1973-02-14,Lions,• Bob Holloway,,hired as defensive coach
17,1973-02-16,Lions,• Ed Khayat / Eddie Khayat,,hired as defensive line coach
18,1973-02-22,Lions,• Earnest Price / Ernie Price,,signed first round pick
19,1973-02-27,Lions,• Lem Barney,,re-signed
20,1973-04-09,Lions,• 1974 sixth round pick (#139-Willie Burden),• Adrian Young,trade with Saints
21,1973-05-01,Lions,,• Frank Gallagher,player became a free agent
22,1973-06-14,Lions,• 1974 fourth round pick (#84-Tony Bell),• Joe Schmiesing,trade with Colts
23,1973-07-01,Lions,• Tim Brannan,,signed free agent (date approximate)
24,1973-07-10,Lions,,• Eric Kelley,released
25,1973-07-10,Lions,,• Ray Bonner,released (failed physical)
1,1973-07-10,Lions,• Dick Jauron,,signed fourth round pick
2,1973-07-11,Lions,,• Eric Kelley,player left camp
3,1973-07-12,Lions,• John Small,,received from Falcons as compensation for free agent Frank Gallagher
4,1973-07-16,Lions,,• Joe Zuger,player left camp
5,1973-07-16,Lions,,• Rick Ogle,player left camp
6,1973-07-21,Lions,• Brian Goodman,• 1974 ninth round pick (#221-Derek Williams),trade with Rams
7,1973-07-26,Lions,• Jim O'Brien (b),• 1974 fourth round pick (#84-Tony Bell),trade with Colts
8,1973-08-01,Lions,,• Tim Brannan,released (date approximate)
9,1973-08-01,Lions,,• Ira Dean,waived (date approximate)
10,1973-08-01,Lions,• 1974 tenth round pick (?-?) (pick may have been conditional and not exercised),• John Gordon,trade with Colts
11,1973-08-02,Lions,,• Jim Yarbrough,placed on IR recovering from surgery on knee
12,1973-08-03,Lions,,• Bruce Rosenberg,waived
13,1973-08-08,Lions,• Mike Haggerty,,claimed off waivers (from Redskins)
14,1973-08-29,Lions,,• Bill Cappleman,waived
15,1973-08-29,Lions,,• Bob Tatareck,waived
16,1973-08-29,Lions,,• Brian Goodman,waived
17,1973-08-29,Lions,,• Charles Potts / Charlie Potts,waived
18,1973-08-29,Lions,,• Jay Corey,waived
19,1973-08-29,Lions,,• Joe Scales,waived
20,1973-08-29,Lions,,• John Andrews (Vanderbilt),waived
21,1973-08-29,Lions,,• John Moss,waived
22,1973-08-29,Lions,,• Leon Jenkins,waived
23,1973-08-29,Lions,,• Nick Eddy,waived
24,1973-08-29,Lions,,• Wayne Rasmussen,waived-injured
25,1973-08-29,Lions,• 1974 fifth round pick (#109-Henry Childs),• Ed Mooney,trade with Colts
1,1973-09-04,Lions,• Gene Howard,• 1974 draft pick (?-?),trade with Rams
2,1973-09-06,Lions,• Willie Germany,• 1974 fifth round pick (#109-Henry Childs),trade with Falcons
3,1973-09-07,Lions,• Miller Farr,• 1974 fourth round pick (#91-Ike Harris),trade with Cardinals
4,1973-09-11,Lions,,• James Ford / Jim Ford (b) / Jamie Ford,waived
5,1973-09-11,Lions,,• Jim Thrower / Jim Thower,waived
6,1973-09-11,Lions,,• Larry Woods,waived
7,1973-09-11,Lions,,• Mike Haggerty,waived
8,1973-09-21,Lions,,• John Small,placed on IR
9,1973-09-21,Lions,• Bob Tatareck,,"""activated"""
10,1973-10-11,Lions,,• Charles Walton / Chuck Walton / Dick Walton,placed on IR
11,1973-10-11,Lions,• Doug Wyatt,,claimed off waivers (from Saints))
12,1973-10-11,Lions,• Guy Dennis,,claimed off waivers (from Bengals)
13,1973-10-14,Lions,,• Bob Tatareck,waived
14,1973-11-05,Lions,,• Greg Landry,knee injury (out for season)
15,1973-11-16,Lions,,• Greg Landry,placed on IR with surgery on knee
16,1973-11-16,Lions,• Charlie Richards,,signed free agent
17,1974-01-24,Lions,,• Mike Lucci,retired
18,1974-01-29,Lions,• (William) Mike Evans,• Willie Germany,trade with Eagles
19,1974-01-29,Lions,• 1974 first round pick (#8-Ed O'Neil (b))  • 1975 sixth round pick (#138-Fred Cooper),• Dave Thompson  • 1974 first round pick (#13-Rick Middleton),trade with Saints
20,1974-01-29,Lions,• Ed O'Neil (b),,1974 NFL draft first round pick (#8 overall)
21,1974-01-29,Lions,• Bill Howard / Billy Howard,,1974 NFL draft second round pick (#39 overall)
22,1974-01-29,Lions,• Dexter Bussey,,1974 NFL draft third round pick (#65 overall)
23,1974-01-29,Lions,• Carl Capria,,1974 NFL draft fifth round pick (#117 overall)
24,1974-01-30,Lions,• Jim Davis (a),,1974 NFL draft sixth round pick (#143 overall)
